thread_id,brand,customer_tweet_id,customer_text,gold_reply,created_at
uber_22597,Uber_Support,22597,"@Uber_Support This looks good on paper, but is otherwise useless. You’re never really there to help &amp; this message is automated.",@120935 We're here to help! Send us a DM (Direct message) with your email address so we can assist.,Wed Nov 01 18:49:36 +0000 2017
uber_22598,Uber_Support,22598,DRIVERS: Keep an eye on EVERY @115873 ride!!! This is becoming a serious problem. https://t.co/Yvu3vguWSa,@120935 We're here to help! Send us a note at https://t.co/F7yFN7gC20 so we can assist.,Wed Nov 01 08:04:23 +0000 2017
uber_22602,Uber_Support,22602,@Uber_Support This doesn't really help with my issue. https://t.co/OvmRWGVmXB,@120936 Hello there! It seems a member of our team has reached out to you. Please check your email and follow up with them there.,Wed Nov 01 08:39:29 +0000 2017
uber_22605,Uber_Support,22605,@Uber_Support I have not received an email unfortunately,@120936 Please send us a DM so we can follow up on this. https://t.co/sd7yH5jmbJ,Wed Nov 01 10:13:38 +0000 2017
uber_22603,Uber_Support,22603,@Uber_Support how long should DM replies take?,@120936 Here to help! Send us a note at https://t.co/lqVgKo4ZO3 so our team can connect right away.,Wed Nov 01 08:11:46 +0000 2017
uber_23221,Uber_Support,23221,"Uber charges Rs 70 for Rlystn to Seethammadhara. As a consumer I love it, but this is daytime robbery for drivers. Unsustainable. @115873","@121058 Happy to help! Send us a note here, https://t.co/1xM0TILvAI, and our team will follow up.",Wed Nov 01 08:17:18 +0000 2017
uber_23223,Uber_Support,23223,@Uber_Support I made a note already. Check with that. Also clearly mentioned in my tweet.,@121059 We can definitely take a look! Send us a DM with your email address and details so we can follow up.,Wed Nov 01 08:56:52 +0000 2017
uber_23226,Uber_Support,23226,"@Uber_Support I sent, check messages",@121059 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,Wed Nov 01 09:57:24 +0000 2017
uber_23224,Uber_Support,23224,@115873 @Uber_Support Driver forced me to get out of cab with full bad words after taking money. What shoulb be the action? https://t.co/1RR5zUQfAi,@121059 Let's look into that! Send us a note at https://t.co/fS660rQ8NQ so our team can connect.,Wed Nov 01 08:15:36 +0000 2017
uber_23230,Uber_Support,23230,@115873 I don’t think reminding your staff of your community guidelines is good enough #DontGoLosingYourLicenceAgainHey #NotGoodEnough https://t.co/AWL26oXhhN,@120909 We absolutely want to follow up right away. Please send us a DM with your email address so we can connect.,Wed Nov 01 08:14:58 +0000 2017
uber_23232,Uber_Support,23232,@Uber_Support how Can I talk live chat with Uber ?,@120789 We're here to help! Send us a DM with your email address so we can connect.,Wed Nov 01 08:12:35 +0000 2017
uber_24062,Uber_Support,24062,@121182 @115873 I did NOT get a receipt &amp; nobody told me who they were. Nobody told me who took my order &amp; what I ordered,@121181 We're here to help! Send us a DM with your email address and more details so we can follow up.,Wed Nov 01 08:46:00 +0000 2017
uber_24066,Uber_Support,24066,@115877 you sent me 2 £5 vouchers that I tried to use but came up as expired. There is no expiry date on the email :(,@121183 We're here to help! Send us a DM with your email address so we can connect.,Wed Nov 01 08:37:18 +0000 2017
uber_24068,Uber_Support,24068,@Uber_Support This is bill invoice https://t.co/SPYYZvyDXB,@121184 We'd be happy to follow up on this for you. Send us a DM with your email address/phone number and our team will review.,Wed Nov 01 12:16:40 +0000 2017
uber_24071,Uber_Support,24071,@Uber_Support What do u mean by DM?. It is better if you could do it as soon as possible,@121184 We want to follow up. Can you please send a note our way via https://t.co/wW2bTlNcsR?,Wed Nov 01 16:49:17 +0000 2017
uber_24069,Uber_Support,24069,@115873 we had a ride from RGI airport to Lb Nagar for 767/- rs as it shown in booking time. But driver asked us to pay 200 for toll. Solution,"@121184 Here to help! Send us a note here, https://t.co/buHSiHh6zA, and our team will follow up.",Wed Nov 01 08:32:24 +0000 2017
uber_24074,Uber_Support,24074,@Uber_Support Unjustly deactivation of my uber account. Need an explanation,@121185 Let's look into that! Send us a note at https://t.co/Md7v036OoC so our team can connect.,Wed Nov 01 08:35:28 +0000 2017
uber_24077,Uber_Support,24077,To the @115873 who got shouted at outside me. I feel sorry for you. Thank god backup of another driver came! #Uber #windsor,"@121186 Happy to help! Send us a note here, https://t.co/vZ2zCuaLbs, and our team will follow up.",Wed Nov 01 08:23:46 +0000 2017
uber_24079,Uber_Support,24079,@115873 Update: driver is 21 minutes away now. I may just cancel this and get a regular cab 😏,@121187 Here to help! Send us a note at https://t.co/e8HVorX5rh so our team can connect right away.,Wed Nov 01 08:34:27 +0000 2017
uber_24576,Uber_Support,24576,@1582 the app on my phone no longer recognises my phone &amp; asks to connect to a number but then says my number is already in use #help,@121296 Here to help! Send us a note at https://t.co/mSBDsMUeID so our team can connect right away.,Wed Nov 01 08:52:26 +0000 2017
uber_24578,Uber_Support,24578,@115877 bicycles... No! Foods cold every bloody time.,"@121297 Here to help! Send us a note here, https://t.co/OWBkgXcbMl, and our team will follow up.",Wed Nov 01 08:45:44 +0000 2017
uber_25021,Uber_Support,25021,When you order #UberEats and the food that turns up is disgusting.,@121409 Oh no! Please send us a note at https://t.co/UuEqrZQbvE and we'll be sure to follow up.,Wed Nov 01 09:28:46 +0000 2017
uber_25023,Uber_Support,25023,@115877 I placed the order for first time. It showed 109 as pending amount and deducted two amounts. Help!,@121410 Happy to take a closer look! Can you please send us a DM with your email address so we can follow up?,Wed Nov 01 08:58:28 +0000 2017
uber_25025,Uber_Support,25025,"@Uber_Support My email id is __email__ &amp; mob 8860603869, I have been overcharged, instead of 129Rs. 1045Rs have charged.","@121411 Thank you for that information, Ameet. A member of our team will be following up with your support inquiry as soon as possible.",Thu Nov 02 03:59:19 +0000 2017
uber_25027,Uber_Support,25027,@Uber_Support Uber is forcing me to shift on Ola or any other alternative..,@121411 Please send us a DM with your account email address + details and we'll connect.,Wed Nov 01 08:57:44 +0000 2017
uber_25033,Uber_Support,25033,"@Uber_Support I didn’t even get a reply message assuring me for the investigation of the matter,very unprofessional,Iam deleting the app right now goodbye",@121411 Oh no! Please DM us the email linked to your account so we can look into this for you. We look forward to your response.,Tue Oct 31 01:39:24 +0000 2017
uber_25036,Uber_Support,25036,"@115873 @Uber_Support can you please justify this, 11 km of distance 129Rs was the fare in Uber pool &amp; here come the final bill of 1046 Rs. https://t.co/4SKqbHq7M1",@121411 We're here to help! Please send us a note here; https://t.co/1xM0TILvAI so our team can connect.,Mon Oct 30 13:01:03 +0000 2017
uber_25038,Uber_Support,25038,"@115873 this ""completing a trip"" before picking me up is #rubbish I cancelled that and got another one in a fraction of the time.","@121412 Here to help, Ally! Send us a note here, https://t.co/e8HVorX5rh, and our team will follow up.",Wed Nov 01 08:55:38 +0000 2017
uber_25976,Uber_Support,25976,Terrible @115873 trip this morning. Get drivers who know where they are going! I want a full refund for not getting me to my location.,"@121667 Sorry for the trouble! Please send us a note here, https://t.co/593jusCquh, and our team will follow up.",Wed Nov 01 09:10:06 +0000 2017
uber_25978,Uber_Support,25978,"@Uber_Support Keep getting ""Error verifying payment profile"" trying to make @115877 order, both on App and Desktop 😞 #hangry",@121668 We're here to help! Please send us a note via https://t.co/nNTmqKFfZd so we can assist.,Wed Nov 01 09:04:11 +0000 2017
uber_26982,Uber_Support,26982,@Uber_Support Team..I don't know what I need to do get this rectified.. I am not getting any replies from uber. And this has been going for about 2 months now..,@121903 Apologies for the delay here. Looks like our team has reached out via email to assist further. Let us know if you still have trouble.,Mon Nov 06 06:07:06 +0000 2017
uber_26983,Uber_Support,26983,@Uber_Support I have reverted on it but have not received any further update on the same,@121903 Thanks for following up. A member of our team is reviewing your inquiry and will be following up shortly.,Wed Nov 01 09:17:23 +0000 2017
uber_26986,Uber_Support,26986,@Uber_Support I haven't received any communication yet..and all I get is some automated replies...This is seriously not what is expected from you..,"@121903 Hi, Hemendra. A member of our team has been in touch via email, please check your inbox and follow up there directly.",Sun Oct 29 17:12:02 +0000 2017
uber_26988,Uber_Support,26988,@115873 @Uber_Support pathetic service assistance..have not been able to book cab for more than a month due to technical error on my account +919619556066 and all I get is your ridiculous automated reply,@121903 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,Sun Oct 29 11:35:16 +0000 2017
uber_26990,Uber_Support,26990,@115873 He also ignored the calls from my personal number after asking for it to get ahold of me. Called from the app and he answered immediately,@121904 Here to help! Can you please send us a DM with your email address and details so we can connect?,Wed Nov 01 09:24:18 +0000 2017
uber_26993,Uber_Support,26993,"@115873 @1751 @115873 response seems to be just ""change your password"". And there is NO way anyone would know my account password. Concerning. $250 of food.",@121905 Here to help! Can you please send us a DM with your email address and details so we can connect?,Wed Nov 01 09:14:31 +0000 2017
uber_27438,Uber_Support,27438,@Uber_Support is it possible to get an invoice with a billing address on it?,@122013 We're here to help! Send us a note at https://t.co/1ZhWn0IZsw so we can assist.,Wed Nov 01 09:37:18 +0000 2017
uber_27921,Uber_Support,27921,@115873 expecting a different reply from atleast one. There isn't one whom I can talk in your support center. Pathetic support system. https://t.co/4WHcT0ozB6,@122109 We're here to help! Send us a DM with your email address so we can assist.,Wed Nov 01 10:02:06 +0000 2017
uber_27924,Uber_Support,27924,@Uber_Support Drop done 150m from original destination. Charged 100 extra and that too in pool. Is development team fine? #Pathetic,"@122110 Hey, Rajat. We've received your DMs and will be following up shortly.",Wed Nov 01 09:41:18 +0000 2017
uber_27926,Uber_Support,27926,@Uber_Support please check my account. I reinstalled d app today and it's showing an outstanding of yesterday. Surprising. Plz Resolve https://t.co/mg5DRr2XdP,"@122111 Here to help! Send us a note here, https://t.co/OhfgxSAY58, and our team will follow up.",Wed Nov 01 09:59:37 +0000 2017
uber_27928,Uber_Support,27928,@115877 not functional in Koramangala anymore?,@122112 Here to help! Please follow the link https://t.co/bl5B9dVLvX for more info.,Wed Nov 01 09:53:17 +0000 2017
uber_27930,Uber_Support,27930,"I’m so annoyed with Uber eats, never mind zve money back, I just want my food 😫😫😫",@122113 Here to help! Please visit https://t.co/8A5NlDbHXS for further assistance.,Wed Nov 01 10:28:02 +0000 2017
uber_27932,Uber_Support,27932,"@122115 @Uber_Support Nah I’m on my way home right now, by the drive in",@122114 We’re here to help! Send us a note via https://t.co/bGbBMJqMgN so our team can assist.,Wed Nov 01 09:50:12 +0000 2017
uber_28495,Uber_Support,28495,‘Senior’ complaints @115877 call 35 mins late. Insurance policy? No idea. Driver pay? £40 hr? Car damage? Not our responsibility. Pathetic,@122234 We're sorry to hear this. Can you please send us a DM of your email address so we can look into this?,Wed Nov 01 10:22:45 +0000 2017
uber_28498,Uber_Support,28498,@Uber_Support @115877 #UberEATS kinds sucks!,@122235 Let's take a closer look! Send us a note via https://t.co/h3vAjBLlBH so our team can follow up.,Wed Nov 01 10:45:51 +0000 2017
